orig_path,label,index,ImagePath
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8b7578bd-5e69-4b88-ab32-32d6a5879ff3.jpg,dyed-resection-margins,5,02873.jpg
Kvasir v2/esophagitis/esophagitis/b85e74c0-7c72-4ca6-86dd-1d067831b7d4.jpg,esophagitis,7,02874.jpg
Kvasir v2/normal/normal/df95a92d-bfdd-436c-a785-c6329459b4bb.jpg,normal,8,02875.jpg
Kvasir v2/esophagitis/esophagitis/26141edf-f0c9-41ec-90c7-a85fcccf2b39.jpg,esophagitis,7,02876.jpg
Kvasir v2/normal-cecum/normal-cecum/e01c9722-f201-417c-85fe-ec7f217a203d.jpg,normal-cecum,1,02877.jpg
Kvasir v2/esophagitis/esophagitis/049a6372-b157-4ccc-88fe-31be260195c5.jpg,esophagitis,7,02878.jpg
Kvasir v2/esophagitis/esophagitis/8ef3aef9-308c-4e54-a3e1-e0cc049f2097.jpg,esophagitis,7,02879.jpg
Kvasir v2/esophagitis/esophagitis/fd62acf0-ea44-42a0-8aa6-ade2754a6003.jpg,esophagitis,7,02880.jpg
Kvasir v2/normal-cecum/normal-cecum/3b53d45e-4019-474f-acde-07b4e54ff26a.jpg,normal-cecum,1,02881.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/77bf3352-257a-40e7-a25c-041877b4d350.jpg,ulcerative-colitis,4,02882.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/eb31612b-e3e0-4567-b125-81cb560cf50f.jpg,dyed-resection-margins,5,02883.jpg
Kvasir v2/normal-cecum/normal-cecum/38a93d81-6a1d-433e-ac96-00990e62f6b9.jpg,normal-cecum,1,02884.jpg
Kvasir v2/normal-pylorus/normal-pylorus/4bd9c181-9463-4552-b0bd-b1890251fca3.jpg,normal-pylorus,6,02885.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/18ffd06b-36e5-4712-95fb-6c1c3e954358.jpg,ulcerative-colitis,4,02886.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/63fd6c97-9c00-4aef-8594-c72e539ec4ca.jpg,dyed-resection-margins,5,02887.jpg
Kvasir v2/normal-pylorus/normal-pylorus/9b2cf866-9940-4ccd-accb-d02c91dcac11.jpg,normal-pylorus,6,02888.jpg
Kvasir v2/polyps/polyps/0e249f6c-8d96-4f17-87a3-128e98308ea8.jpg,polyps,2,02889.jpg
Kvasir v2/polyps/polyps/72467ca1-b79c-4906-96f2-046b43ba568d.jpg,polyps,2,02890.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e3c008df-e2a4-48f0-814a-8b06254f8ee0.jpg,normal-pylorus,6,02891.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/c6d9329c-400b-42b7-b0ea-3f3647d16277.jpg,dyed-lifted-polyps,3,02892.jpg
Kvasir v2/polyps/polyps/a0658788-e7f9-4352-9cf7-116ac9ae472b.jpg,polyps,2,02893.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/85ef9795-f799-4397-b6d0-63db1db8196b.jpg,dyed-lifted-polyps,3,02894.jpg
Kvasir v2/polyps/polyps/b1c1b0ea-e720-4ce6-aca6-2bef7ccea234.jpg,polyps,2,02895.jpg
Kvasir v2/normal/normal/c4523f21-7e16-43d5-be85-6d19c3042d8d.jpg,normal,8,02896.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/538d0f31-be4d-431d-b432-79148471d8b2.jpg,dyed-lifted-polyps,3,02897.jpg
Kvasir v2/esophagitis/esophagitis/a3d9f1de-d7bb-4e24-8676-5c7c6f1ef0cf.jpg,esophagitis,7,02898.jpg
Kvasir v2/polyps/polyps/c9ae1d7e-7a08-4176-931f-4110e2f9908a.jpg,polyps,2,02899.jpg
Kvasir v2/normal-cecum/normal-cecum/01b9de1c-1481-4056-b27a-4d8fa09da06f.jpg,normal-cecum,1,02900.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/173f8c29-bdf5-4178-9036-10f9091885af.jpg,ulcerative-colitis,4,02901.jpg
Kvasir v2/normal-pylorus/normal-pylorus/7dcd4428-781a-4ae7-be01-4f9b33fe7b60.jpg,normal-pylorus,6,02902.jpg
Kvasir v2/normal/normal/e8fb79cb-d0f7-454c-b281-50ec85b31cdd.jpg,normal,8,02903.jpg
Kvasir v2/normal/normal/66843988-ea1f-4b18-8a87-ee423df2b150.jpg,normal,8,02904.jpg
Kvasir v2/normal/normal/7ce0952c-c19a-4bff-b26f-de6041f959df.jpg,normal,8,02905.jpg
Kvasir v2/esophagitis/esophagitis/14141a68-d121-478e-85e6-f046526f24de.jpg,esophagitis,7,02906.jpg
Kvasir v2/normal/normal/c7e60e41-7bd4-41be-8077-cb0118e350fc.jpg,normal,8,02907.jpg
Kvasir v2/esophagitis/esophagitis/0dcf6352-8fb9-471d-86f2-18d2ed1fb7d1.jpg,esophagitis,7,02908.jpg
Kvasir v2/esophagitis/esophagitis/03ea76c5-d607-4d58-a4e0-7dd34d091050.jpg,esophagitis,7,02909.jpg
Kvasir v2/normal-pylorus/normal-pylorus/2303e7c1-43f6-4f0f-849d-9725d7e0d95b.jpg,normal-pylorus,6,02910.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/47c050dd-41f7-41ac-a335-9432224da6fe.jpg,dyed-resection-margins,5,02911.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/e2edb19f-c6eb-4cca-a41b-33700f93f6b1.jpg,ulcerative-colitis,4,02912.jpg
Kvasir v2/normal-pylorus/normal-pylorus/726b2697-2b10-4e67-b357-4d8f3d155413.jpg,normal-pylorus,6,02913.jpg
Kvasir v2/polyps/polyps/b48b4ed9-e44a-47e9-9241-35b844ef4604.jpg,polyps,2,02914.jpg
Kvasir v2/polyps/polyps/9c320b61-bc9d-445a-abff-81381597f9ee.jpg,polyps,2,02915.jpg
Kvasir v2/normal/normal/bdbae2ac-53d3-4a73-9871-25d45241075a.jpg,normal,8,02916.jpg
Kvasir v2/normal-cecum/normal-cecum/61324eab-b29f-4299-ba41-024ec5e21fc5.jpg,normal-cecum,1,02917.jpg
Kvasir v2/polyps/polyps/d7bdc314-560f-40d6-8d5c-0b0c4f21f95a.jpg,polyps,2,02918.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/29f3286f-1ca2-4600-ad5b-28b0765e082e.jpg,ulcerative-colitis,4,02919.jpg
Kvasir v2/normal/normal/5bdcd46a-f7bd-4461-9ba6-6f6143aaeef5.jpg,normal,8,02920.jpg
Kvasir v2/normal/normal/65703589-a468-42b7-8ff1-e32e9768a1b7.jpg,normal,8,02921.jpg
Kvasir v2/normal-cecum/normal-cecum/4dd50db8-ae0a-40a7-86b6-3524764e4696.jpg,normal-cecum,1,02922.jpg
Kvasir v2/normal-pylorus/normal-pylorus/0dfd69cb-16d7-4e0b-8dc0-2c6b29f37b98.jpg,normal-pylorus,6,02923.jpg
Kvasir v2/normal/normal/76b29bee-be2f-4984-9dbf-b05c738b0b64.jpg,normal,8,02924.jpg
Kvasir v2/esophagitis/esophagitis/36ed23ba-e88f-452e-affe-c84443a01c81.jpg,esophagitis,7,02925.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8cbf3c72-7537-43c1-9c11-cac5750dbd37.jpg,dyed-resection-margins,5,02926.jpg
Kvasir v2/polyps/polyps/32df5d83-d3d9-40c3-9884-8e8fdb09b334.jpg,polyps,2,02927.jpg
Kvasir v2/normal/normal/c0063ef7-b8ae-4e6c-bef2-3bd684068186.jpg,normal,8,02928.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/499ee9ea-d445-4190-abed-654618c6c3b1.jpg,dyed-lifted-polyps,3,02929.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/57bf445c-cc56-4c41-a75c-755fa00c6f84.jpg,dyed-lifted-polyps,3,02930.jpg
Kvasir v2/polyps/polyps/89293368-6830-41e1-a2bb-67e4083fdabe.jpg,polyps,2,02931.jpg
Kvasir v2/esophagitis/esophagitis/91a3b23e-46d1-4d2f-bd89-f393ba085e7c.jpg,esophagitis,7,02932.jpg
Kvasir v2/polyps/polyps/42c11dcf-18d3-4eb2-8529-66b635819b91.jpg,polyps,2,02933.jpg
Kvasir v2/normal/normal/c35c4be5-b78a-4833-b45c-506045e993e2.jpg,normal,8,02934.jpg
Kvasir v2/normal-pylorus/normal-pylorus/d6f9b1c7-ecab-40e9-b5a7-87af0e3262ea.jpg,normal-pylorus,6,02935.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/c4b02eb9-ccee-4052-a499-a4c7184b30ba.jpg,dyed-resection-margins,5,02936.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/698f130b-41ff-414d-908c-8d8c0f82d4a8_00003143.jpg,ulcerative-colitis,4,02937.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e3686550-e1a3-4193-8453-dcc9afb73190.jpg,normal-pylorus,6,02938.jpg
Kvasir v2/normal-cecum/normal-cecum/33d0a287-ce2b-48f1-94b0-004a88b1bacc.jpg,normal-cecum,1,02939.jpg
Kvasir v2/normal-pylorus/normal-pylorus/ceb6dbef-06b7-4252-a5cb-d345b73a6c4e.jpg,normal-pylorus,6,02940.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/a22e1322-4106-47ab-8d30-55ae70ae9d93.jpg,ulcerative-colitis,4,02941.jpg
Kvasir v2/esophagitis/esophagitis/25139543-9790-4f85-824c-923b663b1b24.jpg,esophagitis,7,02942.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/2cc68fd5-0a01-45c2-a4ad-65a1c87a2164.jpg,dyed-resection-margins,5,02943.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/fc0293e1-183f-41ae-8c38-fede4442eb74.jpg,dyed-resection-margins,5,02944.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/428fa4cc-3a49-4637-a8dd-4b584a080402.jpg,dyed-resection-margins,5,02945.jpg
Kvasir v2/normal-cecum/normal-cecum/28a1c680-660d-4336-a612-b788801713e3.jpg,normal-cecum,1,02946.jpg
Kvasir v2/normal-pylorus/normal-pylorus/30a96e35-08ef-4145-8f20-5a23babab16a.jpg,normal-pylorus,6,02947.jpg
Kvasir v2/normal-pylorus/normal-pylorus/7e9b56c1-22f7-4e3e-b34a-2a2f63cd7333.jpg,normal-pylorus,6,02948.jpg
Kvasir v2/polyps/polyps/0bdccac9-2ccf-4280-814a-9bde82b3320d.jpg,polyps,2,02949.jpg
Kvasir v2/normal/normal/87d456c9-7b01-420b-8d98-1894ef561ea0.jpg,normal,8,02950.jpg
Kvasir v2/normal-cecum/normal-cecum/98fd33a0-5aaa-4fbb-8693-56576a59b682.jpg,normal-cecum,1,02951.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/3124302b-9fe9-46f4-a346-f1e6945872d2.jpg,dyed-lifted-polyps,3,02952.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/e9547618-5a74-4c96-b6f7-c5ecd3b00027.jpg,dyed-resection-margins,5,02953.jpg
Kvasir v2/normal-pylorus/normal-pylorus/8b2ef7cf-94d3-4eda-be8c-5830e017fce6.jpg,normal-pylorus,6,02954.jpg
Kvasir v2/normal-pylorus/normal-pylorus/6d3405db-4ab3-46c4-b42c-c81caa5dfca3.jpg,normal-pylorus,6,02955.jpg
Kvasir v2/normal-cecum/normal-cecum/a6020157-ea3e-479b-ad2b-5f8a50a8ec25.jpg,normal-cecum,1,02956.jpg
Kvasir v2/polyps/polyps/0e4ed20c-2c4e-45be-a183-c6f61453b45c.jpg,polyps,2,02957.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/cc5b2860-feeb-44d5-a63b-6ecf53c284a1.jpg,dyed-resection-margins,5,02958.jpg
Kvasir v2/esophagitis/esophagitis/8cbc98db-2944-4d38-a22e-3261e5e4f222.jpg,esophagitis,7,02959.jpg
Kvasir v2/normal/normal/6a89b8a3-f536-43ed-ad2e-062de1454022.jpg,normal,8,02960.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/c090027c-3527-46a0-b4fa-202801d5c021.jpg,dyed-resection-margins,5,02961.jpg
Kvasir v2/normal-cecum/normal-cecum/82d4331d-89e2-497c-aa78-5f93121969da.jpg,normal-cecum,1,02962.jpg
Kvasir v2/polyps/polyps/3751ea87-90e4-4352-8a9a-0ce1e81974e7.jpg,polyps,2,02963.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/609ab64c-7c47-410e-ae2a-17a3d58acc2a.jpg,dyed-resection-margins,5,02964.jpg
Kvasir v2/polyps/polyps/827df10e-34f0-48f7-950a-83e1574cdd8f.jpg,polyps,2,02965.jpg
Kvasir v2/normal-pylorus/normal-pylorus/d2e90c4c-a8da-4fb8-bc2e-01e15efe6c3c.jpg,normal-pylorus,6,02966.jpg
Kvasir v2/esophagitis/esophagitis/fa2a3442-b6f0-4de1-9c6e-dd6bdabc72f5.jpg,esophagitis,7,02967.jpg
Kvasir v2/normal/normal/dc38eb81-0d91-400f-af86-81ff5bc1c04a.jpg,normal,8,02968.jpg
Kvasir v2/esophagitis/esophagitis/c1dda47b-4bc6-40bc-9a4e-a38926982ffb.jpg,esophagitis,7,02969.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/e47e6b07-9232-4b9e-babb-8965e383dad2.jpg,dyed-lifted-polyps,3,02970.jpg
Kvasir v2/normal-cecum/normal-cecum/19950a80-dfbb-4f72-903c-8b48e205dc9f.jpg,normal-cecum,1,02971.jpg
Kvasir v2/normal-pylorus/normal-pylorus/d8819e4a-7232-491c-9776-aed739a7fd32.jpg,normal-pylorus,6,02972.jpg
Kvasir v2/normal/normal/4a3be107-14a7-4bbb-a08a-3ed7d7ad946e.jpg,normal,8,02973.jpg
Kvasir v2/normal-cecum/normal-cecum/47ab4c54-196c-4d34-80fd-dd6ec7b08758.jpg,normal-cecum,1,02974.jpg
Kvasir v2/normal-pylorus/normal-pylorus/edfa4d44-d869-4ef3-a5a3-5a280ec60d7d.jpg,normal-pylorus,6,02975.jpg
Kvasir v2/esophagitis/esophagitis/a51f5df9-1e6c-449d-95cd-9f5773ce1d5b.jpg,esophagitis,7,02976.jpg
Kvasir v2/normal-cecum/normal-cecum/7ebe736b-f9a0-4a65-9462-1c1a346d29d9.jpg,normal-cecum,1,02977.jpg
Kvasir v2/normal-pylorus/normal-pylorus/99e2fde7-ebd0-4651-af98-42a5390dc125.jpg,normal-pylorus,6,02978.jpg
Kvasir v2/normal-pylorus/normal-pylorus/f8d36cd1-5e55-4735-944d-94928db42614.jpg,normal-pylorus,6,02979.jpg
Kvasir v2/polyps/polyps/c9b8f8bc-f7e1-4d59-a402-3e7643358008.jpg,polyps,2,02980.jpg
Kvasir v2/normal-pylorus/normal-pylorus/2f1020c6-1023-4c23-aaa5-21518ee69299.jpg,normal-pylorus,6,02981.jpg
Kvasir v2/normal/normal/e2eaa0cc-1bc8-4d96-9ebe-180d1cba2583.jpg,normal,8,02982.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/885af000-243d-4308-bf94-d43c6f820c97.jpg,ulcerative-colitis,4,02983.jpg
Kvasir v2/esophagitis/esophagitis/c1045fff-ba45-4b04-9791-f22705c95900.jpg,esophagitis,7,02984.jpg
Kvasir v2/polyps/polyps/8e056fe2-a9ad-4764-b8b4-590f3f754c12.jpg,polyps,2,02985.jpg
Kvasir v2/normal-pylorus/normal-pylorus/de23f46c-1ed4-466d-9796-8ac85f2caa51.jpg,normal-pylorus,6,02986.jpg
Kvasir v2/polyps/polyps/e9b72da2-2aab-4e15-a56c-eefe60ba7aa6.jpg,polyps,2,02987.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/1a224c40-3344-4fa5-ad13-6f528e1e46b0.jpg,ulcerative-colitis,4,02988.jpg
Kvasir v2/polyps/polyps/440ba9d7-2737-4c21-b4e0-2b8ef881f986.jpg,polyps,2,02989.jpg
Kvasir v2/esophagitis/esophagitis/33dfcf44-a3c1-47a5-86cd-fa0194546d07.jpg,esophagitis,7,02990.jpg
Kvasir v2/normal-pylorus/normal-pylorus/179ae148-af3e-4349-a6d7-3eea0013d5a7.jpg,normal-pylorus,6,02991.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/b69acff7-dcc4-4d4e-bc19-690e26072cc3.jpg,dyed-lifted-polyps,3,02992.jpg
Kvasir v2/normal-cecum/normal-cecum/1ddf4a72-7378-429a-bc55-bbeaa6e70535.jpg,normal-cecum,1,02993.jpg
Kvasir v2/normal/normal/eea2ea8d-bb80-41c7-9e19-b9bf85fb5354.jpg,normal,8,02994.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e3218e06-111f-4845-86ca-68829e282986.jpg,normal-pylorus,6,02995.jpg
Kvasir v2/normal-cecum/normal-cecum/9cd26cfc-a4b9-497b-baf9-2133e2f8eb80.jpg,normal-cecum,1,02996.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/009bd044-4a5a-4c81-b481-d20fb223cd81.jpg,dyed-resection-margins,5,02997.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/321a15f8-5a4b-4d51-be3a-98e3e15d5378.jpg,dyed-resection-margins,5,02998.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/6c1f1b20-6f67-4491-b153-adc8e3936bce.jpg,dyed-resection-margins,5,02999.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/82b78190-96f6-4123-84fd-82a6d61b283b.jpg,dyed-resection-margins,5,03000.jpg
Kvasir v2/normal-pylorus/normal-pylorus/08f52cdd-643b-44e9-a8cb-3955d675c49b.jpg,normal-pylorus,6,03001.jpg
Kvasir v2/normal-cecum/normal-cecum/8cad56d7-ebe4-46b5-8418-274aeb03b1ee.jpg,normal-cecum,1,03002.jpg
Kvasir v2/normal/normal/971ad3fa-8e1a-4e72-afa0-2ed33dffcc16.jpg,normal,8,03003.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/61bb470c-9e3b-441f-8cb3-cb5b04c4e2c3.jpg,dyed-lifted-polyps,3,03004.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/bc41be07-f045-4cf1-a54b-0f5747535c3d.jpg,dyed-resection-margins,5,03005.jpg
Kvasir v2/esophagitis/esophagitis/7f2d69f6-4b57-4e3f-a354-12d2ad38612b.jpg,esophagitis,7,03006.jpg
Kvasir v2/normal/normal/ec8e8697-a745-4cfa-b687-bb961fb3de26.jpg,normal,8,03007.jpg
Kvasir v2/polyps/polyps/d50a4826-0661-4a40-8b95-293bff9d43df.jpg,polyps,2,03008.jpg
Kvasir v2/normal-pylorus/normal-pylorus/adec09d4-cf5b-4887-bcd4-0cf5c3f67088.jpg,normal-pylorus,6,03009.jpg
Kvasir v2/normal-cecum/normal-cecum/91e51b45-f1ab-427d-acb3-abbea205cf27.jpg,normal-cecum,1,03010.jpg
Kvasir v2/polyps/polyps/8c31919a-88d0-4fc2-a9ce-94b279b2faa7.jpg,polyps,2,03011.jpg
Kvasir v2/normal-pylorus/normal-pylorus/a195b3ed-8675-4dd7-9464-f3b0d7e969b6.jpg,normal-pylorus,6,03012.jpg
Kvasir v2/esophagitis/esophagitis/1f06e970-e8ac-4cf8-b418-d8f59ed66cf3.jpg,esophagitis,7,03013.jpg
Kvasir v2/esophagitis/esophagitis/46928933-82b7-43b3-9e71-325d2164ca2a.jpg,esophagitis,7,03014.jpg
Kvasir v2/polyps/polyps/1a08010f-dec7-48a6-b541-b9f29b8edc44.jpg,polyps,2,03015.jpg
Kvasir v2/polyps/polyps/69deaa40-fea5-46a9-ba2e-c2f903f92434.jpg,polyps,2,03016.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/18c735fd-d275-46af-a0f1-1f4fc2fef606.jpg,dyed-lifted-polyps,3,03017.jpg
Kvasir v2/esophagitis/esophagitis/23a964b5-fc4f-463f-a987-e6684d18a3a1.jpg,esophagitis,7,03018.jpg
Kvasir v2/polyps/polyps/c8554726-237d-4722-b679-1be91a0d5fb6.jpg,polyps,2,03019.jpg
Kvasir v2/normal-cecum/normal-cecum/06798340-7ea1-4f0d-9002-627420719bd1.jpg,normal-cecum,1,03020.jpg
Kvasir v2/normal/normal/4c2d6f04-ec4a-4422-9530-a92928e2cdc3.jpg,normal,8,03021.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/96bfb62f-f2bd-4965-9b2c-4928b023b702.jpg,dyed-lifted-polyps,3,03022.jpg
Kvasir v2/normal/normal/0b86d57b-8dfb-47c4-94de-d3a32e42c83c.jpg,normal,8,03023.jpg
Kvasir v2/polyps/polyps/034f24ac-4ea9-4508-878f-8cde6a78bca4.jpg,polyps,2,03024.jpg
Kvasir v2/normal-pylorus/normal-pylorus/ca479e35-480e-4589-9d08-439c34ced314.jpg,normal-pylorus,6,03025.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/ca921eae-72aa-4206-8227-ceea607ebd38.jpg,dyed-lifted-polyps,3,03026.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/ef339002-d76f-4540-81d5-2f2ae7d6658c.jpg,dyed-resection-margins,5,03027.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/c2325cc1-ade7-4dcf-9713-c37b02be9e97.jpg,dyed-resection-margins,5,03028.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/483e1df5-7940-4166-adc6-eea5e0b09ee2.jpg,dyed-resection-margins,5,03029.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/56995f71-474e-40ad-97d7-84d9d00b3ffc.jpg,dyed-resection-margins,5,03030.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/39e8d8b9-afcc-4c08-84dd-eddc315cba26.jpg,dyed-lifted-polyps,3,03031.jpg
Kvasir v2/esophagitis/esophagitis/fcf285b0-87ed-4480-9098-9dc587e1e149.jpg,esophagitis,7,03032.jpg
Kvasir v2/polyps/polyps/67585b20-b3e2-476f-9751-e56f0d9afc2d.jpg,polyps,2,03033.jpg
Kvasir v2/normal-pylorus/normal-pylorus/49cc9674-3eb0-485a-8f6d-d54424ec9d62.jpg,normal-pylorus,6,03034.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/b6779ed0-e35c-4cb0-9ce0-b39f391b586d.jpg,ulcerative-colitis,4,03035.jpg
Kvasir v2/normal-pylorus/normal-pylorus/dc635279-73c2-48d5-8905-ae9e6c46f2b1.jpg,normal-pylorus,6,03036.jpg
Kvasir v2/normal-cecum/normal-cecum/149cfe53-bc42-4873-89b7-c9d3ebdae285.jpg,normal-cecum,1,03037.jpg
Kvasir v2/normal-cecum/normal-cecum/1671968b-d27d-4608-83a7-57c164b0afac.jpg,normal-cecum,1,03038.jpg
Kvasir v2/normal-pylorus/normal-pylorus/90773afc-cf47-4a54-a324-14c14da38f51.jpg,normal-pylorus,6,03039.jpg
Kvasir v2/esophagitis/esophagitis/db5b8353-2fd8-416d-96cd-4fa3c818c980.jpg,esophagitis,7,03040.jpg
Kvasir v2/normal-cecum/normal-cecum/0db6d3b2-52ca-493c-aed2-040695867805.jpg,normal-cecum,1,03041.jpg
Kvasir v2/normal-cecum/normal-cecum/b02f7af8-ce09-4494-a5af-ed84c38c8fcd.jpg,normal-cecum,1,03042.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/149de8d0-1ba3-46d4-b73c-e0630f0089cc.jpg,ulcerative-colitis,4,03043.jpg
Kvasir v2/normal/normal/cfcb08a4-7687-4cc1-a165-cf8489c84609.jpg,normal,8,03044.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/cd8269cf-599c-4d76-8db0-a2f91dd59543.jpg,dyed-resection-margins,5,03045.jpg
Kvasir v2/normal/normal/e12e582a-086a-492a-9a5a-34dfb194118e.jpg,normal,8,03046.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fa4df5a3-b6a5-4bad-8b13-337b754f9a1f.jpg,ulcerative-colitis,4,03047.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/1f171e07-ed73-4e39-b17e-9e6fc95459c9.jpg,dyed-lifted-polyps,3,03048.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/184cd2c6-ebb4-4032-b509-0c580dcf2079.jpg,ulcerative-colitis,4,03049.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/c2e0240b-6516-445e-a5f9-bf6c751b0c65.jpg,dyed-resection-margins,5,03050.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/b3da100c-43a4-47a2-a482-fdc2e3bb16e6.jpg,ulcerative-colitis,4,03051.jpg
Kvasir v2/polyps/polyps/78921832-924b-4e24-943b-faac015f31e1.jpg,polyps,2,03052.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/2a2592fc-4557-4276-8c96-d7ac1ee49d37.jpg,dyed-resection-margins,5,03053.jpg
Kvasir v2/normal-cecum/normal-cecum/3bf2985c-07ae-4415-be36-e69712bdba24.jpg,normal-cecum,1,03054.jpg
Kvasir v2/normal-cecum/normal-cecum/5e73a118-4d47-495e-bd89-98df4c156533.jpg,normal-cecum,1,03055.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/8a359e3e-25c2-4cbf-8f7e-41b8df34e359.jpg,ulcerative-colitis,4,03056.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/9d211fe5-375f-4c54-8e55-432f517ea60a.jpg,dyed-lifted-polyps,3,03057.jpg
Kvasir v2/esophagitis/esophagitis/01c08ec1-e73d-4feb-b17f-9fab88578fe1.jpg,esophagitis,7,03058.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/e22df259-46d5-4360-a8f8-373deb8b341d.jpg,dyed-resection-margins,5,03059.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/e64558ff-2675-4385-b03b-0b38d5104c2e.jpg,ulcerative-colitis,4,03060.jpg
Kvasir v2/polyps/polyps/56ff7838-b0df-48a5-a02d-35f884465a09.jpg,polyps,2,03061.jpg
Kvasir v2/polyps/polyps/01c32c31-d74e-4cec-a0a1-0c2f51451af0.jpg,polyps,2,03062.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8f1351f3-6dbf-4180-ad1c-3112c107bd81.jpg,dyed-resection-margins,5,03063.jpg
Kvasir v2/normal/normal/1cd40595-a6de-42aa-9626-5c6acdcad6fc.jpg,normal,8,03064.jpg
Kvasir v2/normal/normal/b0c2b334-bc9f-4d3c-a554-a7300ee41d4a.jpg,normal,8,03065.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/b62924ca-ebf5-4b1c-91ad-b243ac724058.jpg,ulcerative-colitis,4,03066.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/de367ea7-a388-4e81-9b1e-b798bc2bc91d.jpg,ulcerative-colitis,4,03067.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/0e7a0c96-c280-4169-8905-b79de8d5b0c5.jpg,ulcerative-colitis,4,03068.jpg
Kvasir v2/normal-pylorus/normal-pylorus/5a56e969-2f7d-4c6a-b534-4205b7f9ed1c.jpg,normal-pylorus,6,03069.jpg
Kvasir v2/normal-pylorus/normal-pylorus/bb64a695-87a2-44fd-97b9-e2a076d22815.jpg,normal-pylorus,6,03070.jpg
Kvasir v2/normal/normal/9ab20009-2354-4596-9aaf-aa73d5175870.jpg,normal,8,03071.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/ae68bef5-8ca4-42fd-a275-d34ee4ea8c14_00001098.jpg,ulcerative-colitis,4,03072.jpg
